,company_name,company_number,date_filed,doc_type,description,made_up_to,ixbrl,current_year,previous_year
2270,NORTHSIDE GRAPHICS LIMITED,NI021265,26 Jan 2018,AA,Accounts for a small company,31 August 2017,No,2017.0,2016.0
2271,NORTHSIDE GRAPHICS LIMITED,NI021265,19 May 2017,AA,Accounts for a small company,31 August 2016,No,2016.0,2015.0
2272,NORTHSIDE GRAPHICS LIMITED,NI021265,24 May 2016,AA,Accounts for a small company,31 August 2015,No,2015.0,2014.0
2273,NORTHSIDE GRAPHICS LIMITED,NI021265,13 May 2015,AA,Accounts for a small company,31 August 2014,No,2014.0,2013.0
2274,NORTHSIDE GRAPHICS LIMITED,NI021265,04 Mar 2014,AA,Accounts for a small company,31 August 2013,No,2013.0,2012.0
2275,NORTHSIDE GRAPHICS LIMITED,NI021265,22 May 2013,AA,Accounts for a small company,31 August 2012,No,2012.0,2011.0
2276,NORTHSIDE GRAPHICS LIMITED,NI021265,23 May 2012,AA,Accounts for a small company,31 August 2011,No,2011.0,2010.0
2277,NORTHSIDE GRAPHICS LIMITED,NI021265,09 May 2011,AA,Accounts for a small company,31 August 2010,No,2010.0,2009.0
2278,NORTHSIDE GRAPHICS LIMITED,NI021265,19 May 2010,AA,Accounts for a small company,31 August 2009,No,2009.0,2008.0
2279,CERTIFIED TRANSLATION SERVICES LIMITED,NI646101,22 Jun 2020,AA,Micro company accounts,31 May 2020,Yes,2020.0,2019.0
2280,CERTIFIED TRANSLATION SERVICES LIMITED,NI646101,26 Jul 2019,AA,Micro company accounts,31 May 2019,Yes,2019.0,2018.0
2281,CERTIFIED TRANSLATION SERVICES LIMITED,NI646101,19 Feb 2019,AA,Micro company accounts,31 May 2018,Yes,2018.0,2017.0
2282,REALTIME SOLUTIONS LIMITED,NI035252,28 Oct 2019,AA,Micro company accounts,31 January 2019,Yes,2019.0,2018.0
2283,REALTIME SOLUTIONS LIMITED,NI035252,10 Oct 2018,AA,Micro company accounts,31 January 2018,Yes,2018.0,2017.0
2284,REALTIME SOLUTIONS LIMITED,NI035252,30 Oct 2017,AA,Micro company accounts,31 January 2017,Yes,2017.0,2016.0
2285,REALTIME SOLUTIONS LIMITED,NI035252,24 Oct 2016,AA,Total exemption small company accounts,31 January 2016,Yes,2016.0,2015.0
2286,REALTIME SOLUTIONS LIMITED,NI035252,28 Oct 2015,AA,Total exemption small company accounts,31 January 2015,Yes,2015.0,2014.0
2287,REALTIME SOLUTIONS LIMITED,NI035252,28 Oct 2014,AA,Total exemption small company accounts,31 January 2014,No,2014.0,2013.0
2288,REALTIME SOLUTIONS LIMITED,NI035252,31 Oct 2013,AA,Total exemption small company accounts,31 January 2013,No,2013.0,2012.0
2289,REALTIME SOLUTIONS LIMITED,NI035252,05 Nov 2012,AA,Total exemption small company accounts,31 January 2012,No,2012.0,2011.0
2290,REALTIME SOLUTIONS LIMITED,NI035252,03 Nov 2011,AA,Total exemption small company accounts,31 January 2011,No,2011.0,2010.0
2291,REALTIME SOLUTIONS LIMITED,NI035252,03 Nov 2010,AA,Total exemption small company accounts,31 January 2010,No,2010.0,2009.0
2292,REALTIME SOLUTIONS LIMITED,NI035252,15 Dec 2009,AA,Total exemption small company accounts,31 January 2009,No,2009.0,2008.0
2293,MPA RECRUITMENT LTD,NI040246,05 Dec 2019,AA,Full accounts,28 February 2019,No,2019.0,2018.0
2294,MPA RECRUITMENT LTD,NI040246,26 Nov 2018,AA,Full accounts,28 February 2018,No,2018.0,2017.0
2295,MPA RECRUITMENT LTD,NI040246,05 Dec 2017,AA,Full accounts,28 February 2017,No,2017.0,2016.0
2296,MPA RECRUITMENT LTD,NI040246,06 Dec 2016,AA,Accounts for a small company,28 February 2016,No,2016.0,2015.0
2297,MPA RECRUITMENT LTD,NI040246,07 Dec 2015,AA,Accounts for a small company,28 February 2015,No,2015.0,2014.0
2298,MPA RECRUITMENT LTD,NI040246,12 Dec 2014,AA,Total exemption small company accounts,28 February 2014,No,2014.0,2013.0
2299,MPA RECRUITMENT LTD,NI040246,21 Nov 2013,AA,Total exemption small company accounts,28 February 2013,No,2013.0,2012.0
2300,MPA RECRUITMENT LTD,NI040246,10 Dec 2012,AA,Total exemption small company accounts,28 February 2012,No,2012.0,2011.0
2301,MPA RECRUITMENT LTD,NI040246,06 Dec 2011,AA,Total exemption small company accounts,28 February 2011,No,2011.0,2010.0
2302,MPA RECRUITMENT LTD,NI040246,08 Dec 2010,AA,Total exemption small company accounts,28 February 2010,No,2010.0,2009.0
2303,MPA RECRUITMENT LTD,NI040246,09 Jan 2010,AA,Total exemption small company accounts,28 February 2009,No,2009.0,2008.0
2304,IMPRO PRINTING LTD,NI625562,20 Aug 2019,AA,Total exemption full accounts,31 December 2018,Yes,2018.0,2017.0
2305,IMPRO PRINTING LTD,NI625562,28 Aug 2018,AA,Total exemption full accounts,31 December 2017,Yes,2017.0,2016.0
2306,IMPRO PRINTING LTD,NI625562,17 May 2017,AA,Unaudited abridged accounts,31 December 2016,No,2016.0,2015.0
2307,IMPRO PRINTING LTD,NI625562,01 Jun 2016,AA,Total exemption small company accounts,31 December 2015,Yes,2015.0,2014.0
2308,IMPRO PRINTING LTD,NI625562,29 Oct 2015,AA,Accounts for a dormant company,31 March 2015,Yes,2015.0,2014.0
2309,BEAUTIFUL JOBS LIMITED,NI643783,28 Nov 2019,AA,Micro company accounts,28 February 2019,Yes,2019.0,2018.0
2310,BEAUTIFUL JOBS LIMITED,NI643783,09 Nov 2018,AA,Micro company accounts,28 February 2018,Yes,2018.0,2017.0
2311,GENESIS ADVERTISING LIMITED,NI026336,12 Dec 2019,AA,Total exemption full accounts,31 March 2019,No,2019.0,2018.0
2312,GENESIS ADVERTISING LIMITED,NI026336,10 Dec 2018,AA,Total exemption full accounts,31 March 2018,No,2018.0,2017.0
2313,GENESIS ADVERTISING LIMITED,NI026336,29 Dec 2017,AA,Total exemption full accounts,31 March 2017,No,2017.0,2016.0
2314,GENESIS ADVERTISING LIMITED,NI026336,03 Jan 2017,AA,Total exemption small company accounts,31 March 2016,No,2016.0,2015.0
2315,GENESIS ADVERTISING LIMITED,NI026336,30 Dec 2015,AA,Total exemption small company accounts,31 March 2015,No,2015.0,2014.0
2316,GENESIS ADVERTISING LIMITED,NI026336,22 Dec 2014,AA,Total exemption small company accounts,31 March 2014,No,2014.0,2013.0
2317,GENESIS ADVERTISING LIMITED,NI026336,05 Dec 2013,AA,Total exemption small company accounts,31 March 2013,No,2013.0,2012.0
2318,GENESIS ADVERTISING LIMITED,NI026336,22 Nov 2012,AA,Total exemption small company accounts,31 March 2012,No,2012.0,2011.0
2319,GENESIS ADVERTISING LIMITED,NI026336,20 Dec 2011,AA,Total exemption small company accounts,31 March 2011,No,2011.0,2010.0
2320,GENESIS ADVERTISING LIMITED,NI026336,22 Nov 2010,AA,Accounts for a small company,31 March 2010,No,2010.0,2009.0
2321,GENESIS ADVERTISING LIMITED,NI026336,08 Jan 2010,AA,Accounts for a small company,31 March 2009,No,2009.0,2008.0
2322,ABCO DIVERS LIMITED,NI034038,30 Jan 2020,AA,Unaudited abridged accounts,30 April 2019,Yes,2019.0,2018.0
2323,ABCO DIVERS LIMITED,NI034038,31 Jan 2019,AA,Total exemption full accounts,30 April 2018,Yes,2018.0,2017.0
2324,ABCO DIVERS LIMITED,NI034038,31 Jan 2018,AA,Total exemption full accounts,30 April 2017,Yes,2017.0,2016.0
2325,ABCO DIVERS LIMITED,NI034038,28 Jan 2017,AA,Total exemption small company accounts,30 April 2016,Yes,2016.0,2015.0
2326,ABCO DIVERS LIMITED,NI034038,31 Jan 2016,AA,Total exemption small company accounts,30 April 2015,Yes,2015.0,2014.0
2327,ABCO DIVERS LIMITED,NI034038,30 Jan 2015,AA,Total exemption small company accounts,30 April 2014,No,2014.0,2013.0
2328,ABCO DIVERS LIMITED,NI034038,18 Jan 2014,AA,Total exemption small company accounts,30 April 2013,No,2013.0,2012.0
2329,ABCO DIVERS LIMITED,NI034038,30 Jan 2013,AA,Total exemption small company accounts,30 April 2012,No,2012.0,2011.0
2330,ABCO DIVERS LIMITED,NI034038,02 Feb 2012,AA,Total exemption small company accounts,30 April 2011,No,2011.0,2010.0
2331,ABCO DIVERS LIMITED,NI034038,28 Jan 2011,AA,Total exemption small company accounts,30 April 2010,No,2010.0,2009.0
2332,ABCO DIVERS LIMITED,NI034038,08 Jan 2010,AA,Total exemption small company accounts,30 April 2009,No,2009.0,2008.0
2333,ELIXSR LTD,NI627509,29 Jul 2019,AA,Micro company accounts,31 October 2018,Yes,2018.0,2017.0
2334,ELIXSR LTD,NI627509,31 Jul 2018,AA,Micro company accounts,31 October 2017,Yes,2017.0,2016.0
2335,ELIXSR LTD,NI627509,28 Jul 2017,AA,Total exemption small company accounts,31 October 2016,Yes,2016.0,2015.0
2336,ELIXSR LTD,NI627509,07 Mar 2016,AA,Accounts for a dormant company,31 October 2015,Yes,2015.0,2014.0
2337,IDENTITY EXPLORATION LTD,NI053438,30 Sep 2019,AA,Micro company accounts,31 December 2018,Yes,2018.0,2017.0
2338,IDENTITY EXPLORATION LTD,NI053438,29 Sep 2018,AA,Micro company accounts,31 December 2017,Yes,2017.0,2016.0
2339,IDENTITY EXPLORATION LTD,NI053438,30 Sep 2017,AA,Micro company accounts,31 December 2016,Yes,2016.0,2015.0
2340,IDENTITY EXPLORATION LTD,NI053438,30 Sep 2016,AA,Total exemption small company accounts,31 December 2015,Yes,2015.0,2014.0
2341,IDENTITY EXPLORATION LTD,NI053438,01 Oct 2015,AA,Total exemption small company accounts,31 December 2014,No,2014.0,2013.0
2342,IDENTITY EXPLORATION LTD,NI053438,01 Oct 2014,AA,Total exemption small company accounts,31 December 2013,No,2013.0,2012.0
2343,IDENTITY EXPLORATION LTD,NI053438,16 Sep 2013,AA,Total exemption small company accounts,31 December 2012,No,2012.0,2011.0
2344,IDENTITY EXPLORATION LTD,NI053438,03 Oct 2012,AA,Total exemption small company accounts,31 December 2011,No,2011.0,2010.0
2345,IDENTITY EXPLORATION LTD,NI053438,28 Sep 2011,AA,Total exemption small company accounts,31 December 2010,No,2010.0,2009.0
2346,IDENTITY EXPLORATION LTD,NI053438,05 Oct 2010,AA,Total exemption small company accounts,31 December 2009,No,2009.0,2008.0
2347,IDENTITY EXPLORATION LTD,NI053438,09 Mar 2010,AA,Total exemption small company accounts,31 December 2008,No,2008.0,2007.0
2348,ABODE DESIGNS STUDIOS LTD,NI602306,07 Dec 2011,AA,Total exemption small company accounts,28 February 2011,No,2011.0,2010.0
2349,A. E. MCCANDLESS & CO. LIMITED,NI001349,13 Jan 2020,AA,Total exemption full accounts,30 April 2019,Yes,2019.0,2018.0
2350,A. E. MCCANDLESS & CO. LIMITED,NI001349,31 Jan 2019,AA,Total exemption full accounts,30 April 2018,Yes,2018.0,2017.0
2351,A. E. MCCANDLESS & CO. LIMITED,NI001349,22 Nov 2017,AA,Total exemption full accounts,30 April 2017,Yes,2017.0,2016.0
2352,A. E. MCCANDLESS & CO. LIMITED,NI001349,09 Jan 2017,AA,Total exemption small company accounts,30 April 2016,Yes,2016.0,2015.0
2353,A. E. MCCANDLESS & CO. LIMITED,NI001349,09 Jan 2016,AA,Total exemption small company accounts,30 April 2015,Yes,2015.0,2014.0
2354,A. E. MCCANDLESS & CO. LIMITED,NI001349,30 Jan 2015,AA,Total exemption small company accounts,30 April 2014,No,2014.0,2013.0
2355,A. E. MCCANDLESS & CO. LIMITED,NI001349,26 Jan 2014,AA,Total exemption small company accounts,30 April 2013,No,2013.0,2012.0
2356,A. E. MCCANDLESS & CO. LIMITED,NI001349,30 Jan 2013,AA,Total exemption small company accounts,30 April 2012,No,2012.0,2011.0
2357,A. E. MCCANDLESS & CO. LIMITED,NI001349,31 Jan 2012,AA,Total exemption small company accounts,30 April 2011,No,2011.0,2010.0
2358,A. E. MCCANDLESS & CO. LIMITED,NI001349,03 Feb 2011,AA,Total exemption small company accounts,30 April 2010,No,2010.0,2009.0
2359,A. E. MCCANDLESS & CO. LIMITED,NI001349,07 Feb 2010,AA,Total exemption small company accounts,30 April 2009,No,2009.0,2008.0
2360,4U MANAGEMENT BELFAST LTD,NI616997,31 Oct 2019,AA,Accounts for a dormant company,28 February 2019,Yes,2019.0,2018.0
2361,4U MANAGEMENT BELFAST LTD,NI616997,23 Mar 2018,AA,Accounts for a dormant company,28 February 2018,Yes,2018.0,2017.0
2362,4U MANAGEMENT BELFAST LTD,NI616997,24 Aug 2017,AA,Accounts for a dormant company,28 February 2017,Yes,2017.0,2016.0
2363,4U MANAGEMENT BELFAST LTD,NI616997,14 Nov 2016,AA,Accounts for a dormant company,28 February 2016,No,2016.0,2015.0
2364,4U MANAGEMENT BELFAST LTD,NI616997,28 Aug 2015,AA,Accounts for a dormant company,28 February 2015,Yes,2015.0,2014.0
2365,4U MANAGEMENT BELFAST LTD,NI616997,08 May 2014,AA,Accounts for a dormant company,28 February 2014,No,2014.0,2013.0
2366,SEARCH SCIENTIST LTD,NI603064,02 Dec 2019,AA,Micro company accounts,31 March 2019,Yes,2019.0,2018.0
2367,SEARCH SCIENTIST LTD,NI603064,29 Dec 2018,AA,Micro company accounts,31 March 2018,Yes,2018.0,2017.0
2368,SEARCH SCIENTIST LTD,NI603064,29 Dec 2017,AA,Micro company accounts,31 March 2017,Yes,2017.0,2016.0
2369,SEARCH SCIENTIST LTD,NI603064,30 Aug 2016,AA,Total exemption small company accounts,31 March 2016,Yes,2016.0,2015.0
2370,SEARCH SCIENTIST LTD,NI603064,23 Dec 2015,AA,Total exemption small company accounts,31 March 2015,Yes,2015.0,2014.0
2371,SEARCH SCIENTIST LTD,NI603064,09 Jul 2014,AA,Total exemption small company accounts,31 March 2014,No,2014.0,2013.0
2372,SEARCH SCIENTIST LTD,NI603064,04 Jun 2013,AA,Total exemption small company accounts,31 March 2013,No,2013.0,2012.0
2373,SEARCH SCIENTIST LTD,NI603064,19 Jun 2012,AA,Total exemption small company accounts,31 March 2012,No,2012.0,2011.0
2374,SEARCH SCIENTIST LTD,NI603064,19 Sep 2011,AA,Total exemption small company accounts,31 March 2011,No,2011.0,2010.0
2375,32 CLIFTONVILLE AVENUE THE MANAGEMENT COMPANY (2007) LIMITED,NI065509,20 Sep 2019,AA,Accounts for a dormant company,31 July 2019,Yes,2019.0,2018.0
2376,32 CLIFTONVILLE AVENUE THE MANAGEMENT COMPANY (2007) LIMITED,NI065509,13 Dec 2018,AA,Accounts for a dormant company,31 July 2018,Yes,2018.0,2017.0
2377,32 CLIFTONVILLE AVENUE THE MANAGEMENT COMPANY (2007) LIMITED,NI065509,14 Dec 2017,AA,Accounts for a dormant company,31 July 2017,Yes,2017.0,2016.0
2378,32 CLIFTONVILLE AVENUE THE MANAGEMENT COMPANY (2007) LIMITED,NI065509,28 Sep 2016,AA,Accounts for a dormant company,31 July 2016,Yes,2016.0,2015.0
2379,32 CLIFTONVILLE AVENUE THE MANAGEMENT COMPANY (2007) LIMITED,NI065509,17 Nov 2015,AA,Accounts for a dormant company,31 July 2015,Yes,2015.0,2014.0
2380,32 CLIFTONVILLE AVENUE THE MANAGEMENT COMPANY (2007) LIMITED,NI065509,14 Jan 2015,AA,Accounts for a dormant company,31 July 2014,No,2014.0,2013.0
2381,32 CLIFTONVILLE AVENUE THE MANAGEMENT COMPANY (2007) LIMITED,NI065509,11 Oct 2013,AA,Accounts for a dormant company,31 July 2013,No,2013.0,2012.0
2382,32 CLIFTONVILLE AVENUE THE MANAGEMENT COMPANY (2007) LIMITED,NI065509,28 Dec 2012,AA,Accounts for a dormant company,31 July 2012,No,2012.0,2011.0
2383,32 CLIFTONVILLE AVENUE THE MANAGEMENT COMPANY (2007) LIMITED,NI065509,28 Dec 2011,AA,Accounts for a dormant company,31 July 2011,No,2011.0,2010.0
2384,32 CLIFTONVILLE AVENUE THE MANAGEMENT COMPANY (2007) LIMITED,NI065509,20 Dec 2010,AA,Accounts for a dormant company,31 July 2010,No,2010.0,2009.0
2385,NI TRUCK RENTALS LTD,NI625443,30 Apr 2019,AA,Micro company accounts,31 July 2018,Yes,2018.0,2017.0
2386,NI TRUCK RENTALS LTD,NI625443,26 Apr 2018,AA,Micro company accounts,31 July 2017,Yes,2017.0,2016.0
2387,NI TRUCK RENTALS LTD,NI625443,28 Apr 2017,AA,Accounts for a dormant company,31 July 2016,Yes,2016.0,2015.0
2388,NI TRUCK RENTALS LTD,NI625443,25 Mar 2016,AA,Accounts for a dormant company,31 July 2015,Yes,2015.0,2014.0
2389,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,18 Feb 2020,AA,Micro company accounts,30 June 2019,Yes,2019.0,2018.0
2390,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,08 Oct 2018,AA,Micro company accounts,30 June 2018,Yes,2018.0,2017.0
2391,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,27 Oct 2017,AA,Micro company accounts,30 June 2017,Yes,2017.0,2016.0
2392,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,17 Feb 2017,AA,Total exemption small company accounts,30 June 2016,Yes,2016.0,2015.0
2393,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,24 Dec 2015,AA,Total exemption small company accounts,30 June 2015,Yes,2015.0,2014.0
2394,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,06 Mar 2015,AA,Total exemption small company accounts,30 June 2014,No,2014.0,2013.0
2395,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,28 Mar 2014,AA,Total exemption small company accounts,30 June 2013,No,2013.0,2012.0
2396,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,06 Feb 2013,AA,Total exemption small company accounts,30 June 2012,No,2012.0,2011.0
2397,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,13 Mar 2012,AA,Total exemption small company accounts,30 June 2011,No,2011.0,2010.0
2398,10 THE AVENUE MANAGEMENT COMPANY LTD,NI069602,24 Aug 2010,AA,Total exemption small company accounts,30 June 2010,No,2010.0,2009.0
2399,AES WEB SERVICES LTD.,NI633990,14 Jun 2019,AA,Accounts for a dormant company,31 October 2018,Yes,2018.0,2017.0
2400,AES WEB SERVICES LTD.,NI633990,27 Jul 2018,AA,Accounts for a dormant company,31 October 2017,Yes,2017.0,2016.0
2401,AES WEB SERVICES LTD.,NI633990,09 Nov 2016,AA,Accounts for a dormant company,31 October 2016,Yes,2016.0,2015.0
2402,1 - 3 DUNISLAND LTD,NI625148,01 Jul 2020,AA,Accounts for a dormant company,30 June 2020,Yes,2020.0,2019.0
2403,1 - 3 DUNISLAND LTD,NI625148,01 Jul 2019,AA,Accounts for a dormant company,30 June 2019,Yes,2019.0,2018.0
2404,1 - 3 DUNISLAND LTD,NI625148,03 Jul 2018,AA,Accounts for a dormant company,30 June 2018,Yes,2018.0,2017.0
2405,1 - 3 DUNISLAND LTD,NI625148,26 Feb 2018,AA,Accounts for a dormant company,30 June 2017,Yes,2017.0,2016.0
2406,1 - 3 DUNISLAND LTD,NI625148,31 Mar 2017,AA,Accounts for a dormant company,30 June 2016,Yes,2016.0,2015.0
2407,1 - 3 DUNISLAND LTD,NI625148,17 Nov 2015,AA,Accounts for a dormant company,30 June 2015,Yes,2015.0,2014.0
2408,AA JONES CONTRACTS LIMITED,NI072645,08 Jul 2019,AA,Total exemption full accounts,31 October 2018,Yes,2018.0,2017.0
2409,AA JONES CONTRACTS LIMITED,NI072645,31 Jul 2018,AA,Total exemption full accounts,31 October 2017,Yes,2017.0,2016.0
2410,AA JONES CONTRACTS LIMITED,NI072645,31 Jul 2017,AA,Total exemption small company accounts,31 October 2016,Yes,2016.0,2015.0
2411,AA JONES CONTRACTS LIMITED,NI072645,03 Aug 2016,AA,Total exemption small company accounts,31 October 2015,No,2015.0,2014.0
2412,AA JONES CONTRACTS LIMITED,NI072645,12 Mar 2015,AA,Total exemption small company accounts,31 October 2014,No,2014.0,2013.0
2413,AA JONES CONTRACTS LIMITED,NI072645,04 Mar 2014,AA,Total exemption small company accounts,31 May 2013,No,2013.0,2012.0
2414,AA JONES CONTRACTS LIMITED,NI072645,01 Mar 2013,AA,Total exemption small company accounts,31 May 2012,No,2012.0,2011.0
2415,AA JONES CONTRACTS LIMITED,NI072645,01 Mar 2012,AA,Total exemption small company accounts,31 May 2011,No,2011.0,2010.0
2416,AA JONES CONTRACTS LIMITED,NI072645,22 Feb 2011,AA,Total exemption small company accounts,31 May 2010,No,2010.0,2009.0
2417,WILLIS EVENTS AND MARKETING LTD,NI646790,21 Aug 2019,AA,Total exemption full accounts,31 July 2018,Yes,2018.0,2017.0
2418,BLUEGATOR CREATIVE LTD,NI614284,26 Jun 2019,AA,Micro company accounts,30 September 2018,Yes,2018.0,2017.0
2419,BLUEGATOR CREATIVE LTD,NI614284,13 Jun 2018,AA,Micro company accounts,30 September 2017,Yes,2017.0,2016.0
2420,BLUEGATOR CREATIVE LTD,NI614284,26 Jun 2017,AA,Micro company accounts,30 September 2016,Yes,2016.0,2015.0
2421,BLUEGATOR CREATIVE LTD,NI614284,15 Jun 2016,AA,Total exemption small company accounts,30 September 2015,Yes,2015.0,2014.0
2422,BLUEGATOR CREATIVE LTD,NI614284,28 Jan 2015,AA,Total exemption small company accounts,30 September 2014,No,2014.0,2013.0
2423,BLUEGATOR CREATIVE LTD,NI614284,26 Jun 2014,AA,Total exemption small company accounts,30 September 2013,No,2013.0,2012.0
2424,ELM HOUSE CREATIVE LIMITED,NI069244,20 May 2019,AA,Total exemption full accounts,31 August 2018,Yes,2018.0,2017.0
2425,ELM HOUSE CREATIVE LIMITED,NI069244,30 May 2018,AA,Total exemption full accounts,31 August 2017,Yes,2017.0,2016.0
2426,ELM HOUSE CREATIVE LIMITED,NI069244,31 May 2017,AA,Total exemption small company accounts,31 August 2016,Yes,2016.0,2015.0
2427,ELM HOUSE CREATIVE LIMITED,NI069244,26 May 2016,AA,Total exemption small company accounts,31 August 2015,Yes,2015.0,2014.0
2428,ELM HOUSE CREATIVE LIMITED,NI069244,25 May 2015,AA,Total exemption small company accounts,31 August 2014,No,2014.0,2013.0
2429,ELM HOUSE CREATIVE LIMITED,NI069244,28 May 2014,AA,Total exemption small company accounts,31 August 2013,No,2013.0,2012.0
2430,ELM HOUSE CREATIVE LIMITED,NI069244,30 May 2013,AA,Total exemption small company accounts,31 August 2012,No,2012.0,2011.0
2431,ELM HOUSE CREATIVE LIMITED,NI069244,15 May 2012,AA,Total exemption small company accounts,31 August 2011,No,2011.0,2010.0
2432,ELM HOUSE CREATIVE LIMITED,NI069244,26 May 2011,AA,Total exemption small company accounts,31 August 2010,No,2010.0,2009.0
2433,ELM HOUSE CREATIVE LIMITED,NI069244,04 Nov 2010,AA,Total exemption small company accounts,31 August 2009,No,2009.0,2008.0
2434,ELM HOUSE CREATIVE LIMITED,NI069244,17 Feb 2010,AA,Total exemption small company accounts,31 May 2009,No,2009.0,2008.0
2435,ZENITH NETWORKS LTD,NI609867,05 Aug 2019,AA,Total exemption full accounts,31 October 2018,No,2018.0,2017.0
2436,ZENITH NETWORKS LTD,NI609867,02 Aug 2018,AA,Total exemption full accounts,31 October 2017,No,2017.0,2016.0
2437,ZENITH NETWORKS LTD,NI609867,01 Aug 2017,AA,Total exemption small company accounts,31 October 2016,No,2016.0,2015.0
2438,ZENITH NETWORKS LTD,NI609867,03 Aug 2016,AA,Total exemption small company accounts,31 October 2015,No,2015.0,2014.0
2439,ZENITH NETWORKS LTD,NI609867,27 Jul 2015,AA,Total exemption small company accounts,31 October 2014,No,2014.0,2013.0
2440,ZENITH NETWORKS LTD,NI609867,01 Oct 2014,AA,Total exemption small company accounts,30 November 2013,No,2013.0,2012.0
